time_vektor,d_15cm,d_30cm,d_50cm,d_100cm,d_200cm
2023-10-24 13:14:06+00:00,11.700001,11.620001,11.7300005,12.18,13.700001
2023-10-24 14:13:59+00:00,11.7300005,11.68,11.77,12.190001,13.670001
2023-10-24 15:14:09+00:00,11.799001,11.700001,11.750001,12.190001,13.690001
2023-10-24 16:13:53+00:00,11.809001,11.7300005,11.740001,12.190001,13.650001
2023-10-24 17:13:57+00:00,11.870001,11.77,11.77,12.200001,13.679001
2023-10-24 18:13:56+00:00,11.860001,11.790001,11.780001,12.200001,13.679001
2023-10-24 19:13:56+00:00,11.860001,11.790001,11.84,12.200001,13.670001
2023-10-24 20:14:00+00:00,11.830001,11.849001,11.820001,12.200001,13.660001
2023-10-24 21:13:55+00:00,11.809001,11.820001,11.84,12.209001,13.660001
2023-10-24 22:13:59+00:00,11.7300005,11.830001,11.849001,12.209001,13.629001
2023-10-24 23:13:58+00:00,11.68,11.84,11.879001,12.22,13.620001
2023-10-25 00:13:49+00:00,11.570001,11.820001,11.910001,12.22,13.660001
2023-10-25 01:13:47+00:00,11.450001,11.790001,11.879001,12.2300005,13.629001
2023-10-25 02:13:46+00:00,11.379001,11.700001,11.910001,12.2300005,13.620001
2023-10-25 03:13:46+00:00,11.330001,11.700001,11.910001,12.2300005,13.620001
2023-10-25 04:13:50+00:00,11.2300005,11.660001,11.900001,12.2300005,13.609
2023-10-25 05:13:39+00:00,11.200001,11.620001,11.900001,12.240001,13.580001
2023-10-25 06:15:16+00:00,11.129001,11.580001,11.879001,12.240001,13.590001
2023-10-25 07:13:45+00:00,11.049001,11.549001,11.89,12.240001,13.590001
2023-10-25 08:15:15+00:00,10.9800005,11.500001,11.860001,12.259001,13.570001
2023-10-25 09:13:37+00:00,11.070001,11.47,11.84,12.250001,13.570001
2023-10-25 10:13:36+00:00,11.22,11.4800005,11.830001,12.250001,13.580001
2023-10-25 11:15:09+00:00,11.410001,11.4800005,11.830001,12.250001,13.55
2023-10-25 12:13:30+00:00,11.549001,11.540001,11.790001,12.250001,13.580001
2023-10-25 13:18:21+00:00,11.690001,11.59,11.799001,12.259001,13.570001
2023-10-25 14:13:28+00:00,11.7300005,11.64,11.77,12.250001,13.55
2023-10-25 15:13:33+00:00,11.700001,11.700001,11.820001,12.259001,13.559001
2023-10-25 16:13:32+00:00,11.700001,11.690001,11.830001,12.250001,13.52
2023-10-25 17:13:27+00:00,11.650001,11.700001,11.820001,12.250001,13.540001
2023-10-25 18:15:08+00:00,11.580001,11.7300005,11.849001,12.250001,13.530001
2023-10-25 19:13:36+00:00,11.559001,11.759001,11.84,12.250001,13.559001
2023-10-25 20:13:30+00:00,11.4800005,11.7300005,11.84,12.250001,13.55
2023-10-25 21:13:19+00:00,11.450001,11.690001,11.89,12.250001,13.540001
2023-10-25 22:13:30+00:00,11.39,11.650001,11.900001,12.250001,13.530001
2023-10-25 23:13:17+00:00,11.34,11.650001,11.89,12.240001,13.530001
2023-10-26 00:13:17+00:00,11.299001,11.629001,11.860001,12.240001,13.530001
2023-10-26 01:13:21+00:00,11.280001,11.64,11.809001,12.250001,13.479001
2023-10-26 02:13:26+00:00,11.240001,11.620001,11.849001,12.240001,13.490001
2023-10-26 03:14:42+00:00,11.250001,11.610001,11.879001,12.250001,13.52
2023-10-26 04:13:15+00:00,11.2300005,11.559001,11.879001,12.240001,13.490001
2023-10-26 05:13:18+00:00,11.2300005,11.540001,11.84,12.250001,13.52
2023-10-26 06:13:16+00:00,11.200001,11.500001,11.820001,12.250001,13.479001
2023-10-26 07:13:17+00:00,11.18,11.509001,11.830001,12.250001,13.479001
2023-10-26 08:13:12+00:00,11.18,11.530001,11.809001,12.240001,13.47
2023-10-26 09:13:08+00:00,11.240001,11.500001,11.799001,12.240001,13.450001
2023-10-26 10:14:37+00:00,11.2300005,11.509001,11.790001,12.240001,13.479001
2023-10-26 11:13:00+00:00,11.299001,11.509001,11.77,12.2300005,13.47
2023-10-26 12:13:04+00:00,11.360001,11.530001,11.790001,12.2300005,13.490001
2023-10-26 13:13:19+00:00,11.379001,11.540001,11.780001,12.240001,13.479001
2023-10-26 14:13:03+00:00,11.450001,11.52,11.759001,12.2300005,13.440001
2023-10-26 15:16:06+00:00,11.450001,11.59,11.799001,12.2300005,13.440001
2023-10-26 16:12:56+00:00,11.4800005,11.549001,11.77,12.2300005,13.440001
2023-10-26 17:12:56+00:00,11.4800005,11.59,11.790001,12.2300005,13.479001
2023-10-26 18:14:27+00:00,11.450001,11.620001,11.799001,12.2300005,13.450001
2023-10-26 19:12:54+00:00,11.419001,11.59,11.790001,12.2300005,13.440001
2023-10-26 20:12:55+00:00,11.419001,11.599001,11.820001,12.2300005,13.450001
2023-10-26 21:12:53+00:00,11.440001,11.59,11.799001,12.22,13.440001
2023-10-26 22:14:25+00:00,11.370001,11.610001,11.799001,12.22,13.450001
2023-10-26 23:12:47+00:00,11.330001,11.580001,11.84,12.209001,13.410001
2023-10-27 00:12:51+00:00,11.299001,11.549001,11.780001,12.209001,13.420001
2023-10-27 01:14:38+00:00,11.209001,11.559001,11.790001,12.209001,13.410001
2023-10-27 02:12:50+00:00,11.209001,11.549001,11.820001,12.209001,13.450001
2023-10-27 03:12:54+00:00,11.190001,11.52,11.809001,12.200001,13.400001
2023-10-27 04:12:59+00:00,11.14,11.4800005,11.780001,12.209001,13.410001
2023-10-27 05:12:33+00:00,11.09,11.459001,11.77,12.200001,13.39
2023-10-27 06:12:42+00:00,11.030001,11.47,11.790001,12.200001,13.410001
2023-10-27 07:12:33+00:00,10.990001,11.43,11.77,12.200001,13.39
2023-10-27 08:12:36+00:00,10.950001,11.379001,11.780001,12.200001,13.400001
2023-10-27 09:12:40+00:00,10.950001,11.34,11.77,12.190001,13.410001
2023-10-27 10:12:40+00:00,10.97,11.379001,11.750001,12.200001,13.39
2023-10-27 11:12:34+00:00,10.9800005,11.330001,11.740001,12.190001,13.379001
2023-10-27 12:12:33+00:00,11.040001,11.360001,11.7300005,12.18,13.39
2023-10-27 13:12:33+00:00,11.09,11.349001,11.690001,12.18,13.39
2023-10-27 14:12:27+00:00,11.129001,11.379001,11.700001,12.18,13.400001
2023-10-27 15:14:14+00:00,11.150001,11.39,11.68,12.18,13.370001
2023-10-27 16:14:03+00:00,11.129001,11.370001,11.660001,12.18,13.340001
2023-10-27 17:12:25+00:00,11.09,11.360001,11.669001,12.18,13.370001
2023-10-27 18:12:25+00:00,11.049001,11.360001,11.660001,12.169001,13.35
2023-10-27 19:12:39+00:00,11.02,11.34,11.660001,12.169001,13.379001
2023-10-27 20:12:28+00:00,10.9800005,11.330001,11.700001,12.160001,13.340001
2023-10-27 22:12:22+00:00,10.97,11.330001,11.660001,12.150001,13.340001
2023-10-27 23:14:09+00:00,10.959001,11.299001,11.59,12.150001,13.35
2023-10-28 00:12:26+00:00,10.950001,11.27,11.629001,12.150001,13.340001
2023-10-28 01:12:25+00:00,10.940001,11.27,11.629001,12.14,13.320001
2023-10-28 02:12:09+00:00,10.940001,11.250001,11.610001,12.129001,13.330001
2023-10-28 03:12:13+00:00,10.97,11.27,11.650001,12.129001,13.340001
2023-10-28 04:12:19+00:00,10.89,11.240001,11.629001,12.129001,13.330001
2023-10-28 05:12:12+00:00,10.860001,11.250001,11.610001,12.120001,13.290001
2023-10-28 06:12:06+00:00,10.84,11.2300005,11.629001,12.120001,13.340001
2023-10-28 07:12:01+00:00,10.799001,11.22,11.549001,12.120001,13.330001
2023-10-28 08:12:00+00:00,10.780001,11.160001,11.59,12.110001,13.320001
2023-10-28 09:11:59+00:00,10.740001,11.14,11.59,12.110001,13.290001
2023-10-28 10:12:04+00:00,10.860001,11.169001,11.549001,12.099001,13.330001
2023-10-28 11:13:41+00:00,10.910001,11.160001,11.549001,12.099001,13.320001
2023-10-28 12:12:00+00:00,11.040001,11.160001,11.549001,12.09,13.320001
2023-10-28 13:12:02+00:00,11.129001,11.240001,11.530001,12.09,13.290001
2023-10-28 14:13:33+00:00,11.259001,11.240001,11.549001,12.080001,13.290001
2023-10-28 15:12:07+00:00,11.320001,11.309001,11.52,12.070001,13.290001
2023-10-28 16:13:32+00:00,11.370001,11.379001,11.549001,12.070001,13.290001
2023-10-28 17:11:59+00:00,11.299001,11.410001,11.549001,12.070001,13.27
2023-10-28 18:11:54+00:00,11.259001,11.370001,11.549001,12.070001,13.27
2023-10-28 19:13:51+00:00,11.209001,11.410001,11.540001,12.059001,13.320001
2023-10-28 20:12:08+00:00,11.09,11.410001,11.549001,12.059001,13.3
2023-10-28 21:11:57+00:00,11.030001,11.370001,11.580001,12.049001,13.3
2023-10-28 22:11:51+00:00,10.950001,11.320001,11.570001,12.040001,13.290001
2023-10-28 23:11:56+00:00,10.84,11.299001,11.580001,12.040001,13.290001
2023-10-29 00:11:54+00:00,10.790001,11.27,11.580001,12.030001,13.27
2023-10-29 01:11:55+00:00,10.809001,11.240001,11.549001,12.040001,13.280001
2023-10-29 02:11:48+00:00,10.750001,11.209001,11.580001,12.030001,13.259001
2023-10-29 03:11:48+00:00,10.799001,11.169001,11.570001,12.040001,13.27
2023-10-29 04:11:51+00:00,10.799001,11.190001,11.549001,12.02,13.27
2023-10-29 05:11:47+00:00,10.879001,11.18,11.530001,12.02,13.3
2023-10-29 07:11:47+00:00,10.97,11.160001,11.530001,12.02,13.27
2023-10-29 08:11:35+00:00,11.009001,11.18,11.530001,12.02,13.27
2023-10-29 09:11:39+00:00,11.14,11.2300005,11.509001,12.02,13.229001
2023-10-29 10:11:44+00:00,11.150001,11.259001,11.509001,12.02,13.240001
2023-10-29 11:13:05+00:00,11.349001,11.299001,11.52,12.009001,13.27
2023-10-29 12:11:27+00:00,11.4800005,11.299001,11.52,12.000001,13.229001
2023-10-29 13:11:50+00:00,11.599001,11.39,11.52,12.000001,13.27
2023-10-29 14:13:03+00:00,11.7300005,11.47,11.549001,11.990001,13.229001
2023-10-29 15:11:31+00:00,11.820001,11.509001,11.59,11.990001,13.259001
2023-10-29 16:11:29+00:00,11.84,11.620001,11.549001,11.990001,13.229001
2023-10-29 17:11:35+00:00,11.84,11.629001,11.599001,11.990001,13.209001
2023-10-29 18:11:33+00:00,11.860001,11.669001,11.629001,11.9800005,13.240001
2023-10-29 19:11:27+00:00,11.860001,11.72,11.660001,11.9800005,13.250001
2023-10-29 20:11:27+00:00,11.84,11.77,11.669001,11.990001,13.200001
2023-10-29 21:11:16+00:00,11.77,11.759001,11.700001,11.97,13.250001
2023-10-29 22:11:15+00:00,11.750001,11.7300005,11.7300005,11.9800005,13.200001
2023-10-29 23:11:35+00:00,11.660001,11.750001,11.72,11.990001,13.229001
2023-10-30 00:11:35+00:00,11.620001,11.72,11.77,11.990001,13.200001
2023-10-30 01:12:45+00:00,11.570001,11.7300005,11.750001,11.990001,13.200001
2023-10-30 02:11:13+00:00,11.530001,11.7300005,11.759001,11.990001,13.229001
2023-10-30 03:11:07+00:00,11.4800005,11.660001,11.809001,11.990001,13.209001
2023-10-30 04:12:45+00:00,11.490001,11.690001,11.780001,12.000001,13.200001
2023-10-30 05:11:16+00:00,11.4800005,11.650001,11.799001,12.000001,13.200001
2023-10-30 06:11:15+00:00,11.410001,11.629001,11.799001,12.009001,13.22
2023-10-30 07:12:42+00:00,11.410001,11.660001,11.799001,12.02,13.22
2023-10-30 08:11:04+00:00,11.379001,11.629001,11.77,12.009001,13.190001
2023-10-30 09:11:03+00:00,11.379001,11.620001,11.830001,12.02,13.200001
2023-10-30 10:10:57+00:00,11.4800005,11.620001,11.799001,12.02,13.160001
2023-10-30 11:10:57+00:00,11.629001,11.620001,11.799001,12.02,13.150001
2023-10-30 12:11:06+00:00,11.780001,11.68,11.790001,12.02,13.14
2023-10-30 13:12:33+00:00,11.89,11.690001,11.809001,12.02,13.160001
2023-10-30 14:11:00+00:00,11.940001,11.759001,11.77,12.030001,13.179001
2023-10-30 15:11:00+00:00,12.02,11.830001,11.809001,12.02,13.190001
2023-10-30 16:11:04+00:00,12.049001,11.849001,11.820001,12.030001,13.170001
2023-10-30 17:11:03+00:00,12.070001,11.910001,11.84,12.040001,13.170001
2023-10-30 18:11:02+00:00,12.009001,11.950001,11.849001,12.030001,13.160001
2023-10-30 19:10:52+00:00,11.9800005,11.950001,11.860001,12.030001,13.160001
2023-10-30 20:10:46+00:00,11.950001,11.919001,11.910001,12.040001,13.160001
2023-10-30 21:10:45+00:00,11.900001,11.940001,11.93,12.040001,13.160001
2023-10-30 22:10:50+00:00,11.910001,11.950001,11.93,12.040001,13.14
2023-10-30 23:12:21+00:00,11.879001,11.93,11.919001,12.049001,13.200001
2023-10-31 00:10:44+00:00,11.879001,11.93,11.93,12.049001,13.150001
2023-10-31 01:10:48+00:00,11.870001,11.950001,11.940001,12.049001,13.14
2023-10-31 02:10:43+00:00,11.809001,11.919001,11.959001,12.049001,13.14
2023-10-31 03:10:41+00:00,11.780001,11.919001,11.9800005,12.059001,13.150001
2023-10-31 04:10:51+00:00,11.790001,11.910001,11.9800005,12.070001,13.150001
2023-10-31 05:10:40+00:00,11.77,11.919001,11.990001,12.070001,13.129001
2023-10-31 07:10:40+00:00,11.759001,11.900001,11.950001,12.080001,13.1
2023-10-31 08:10:38+00:00,11.650001,11.900001,11.9800005,12.080001,13.120001
2023-10-31 09:10:33+00:00,11.629001,11.860001,11.9800005,12.080001,13.129001
2023-10-31 10:10:32+00:00,11.620001,11.84,11.97,12.080001,13.109
2023-10-31 11:10:31+00:00,11.660001,11.799001,11.950001,12.09,13.129001
2023-10-31 12:10:31+00:00,11.669001,11.849001,11.959001,12.09,13.150001
2023-10-31 13:10:31+00:00,11.7300005,11.849001,11.950001,12.09,13.1
2023-10-31 14:10:24+00:00,11.7300005,11.860001,11.950001,12.09,13.09
2023-10-31 15:10:49+00:00,11.72,11.849001,11.9800005,12.110001,13.09
2023-10-31 16:10:28+00:00,11.740001,11.849001,11.9800005,12.099001,13.120001
2023-10-31 17:10:37+00:00,11.700001,11.849001,11.959001,12.099001,13.109
2023-10-31 18:10:27+00:00,11.68,11.879001,11.9800005,12.099001,13.09
2023-10-31 19:10:21+00:00,11.629001,11.849001,11.959001,12.099001,13.120001
2023-10-31 20:11:57+00:00,11.610001,11.830001,11.97,12.099001,13.09
2023-10-31 21:10:25+00:00,11.549001,11.830001,11.97,12.110001,13.080001
2023-10-31 22:10:19+00:00,11.4800005,11.790001,11.950001,12.110001,13.080001
2023-10-31 23:10:13+00:00,11.450001,11.740001,11.9800005,12.110001,13.070001
2023-11-01 00:10:19+00:00,11.370001,11.700001,11.97,12.110001,13.070001
2023-11-01 01:10:12+00:00,11.320001,11.690001,11.940001,12.120001,13.080001
2023-11-01 02:10:16+00:00,11.2300005,11.669001,11.919001,12.110001,13.1
2023-11-01 03:10:21+00:00,11.18,11.620001,11.910001,12.110001,13.080001
2023-11-01 04:10:25+00:00,11.169001,11.570001,11.879001,12.120001,13.09
2023-11-01 05:10:19+00:00,11.129001,11.570001,11.879001,12.110001,13.1
2023-11-01 06:10:09+00:00,11.110001,11.549001,11.870001,12.110001,13.059001
2023-11-01 07:10:14+00:00,11.09,11.490001,11.89,12.110001,13.05
2023-11-01 08:10:08+00:00,11.070001,11.500001,11.84,12.110001,13.05
2023-11-01 09:10:02+00:00,11.099001,11.4800005,11.830001,12.110001,13.059001
2023-11-01 10:11:33+00:00,11.129001,11.459001,11.84,12.099001,13.080001
2023-11-01 11:10:01+00:00,11.18,11.419001,11.799001,12.099001,13.070001
2023-11-01 12:10:05+00:00,11.27,11.4800005,11.799001,12.099001,13.05
2023-11-01 13:09:59+00:00,11.370001,11.4800005,11.790001,12.09,13.05
2023-11-01 14:11:36+00:00,11.509001,11.530001,11.780001,12.09,13.05
2023-11-01 15:10:03+00:00,11.549001,11.549001,11.759001,12.080001,13.040001
2023-11-01 16:09:57+00:00,11.620001,11.59,11.77,12.080001,13.05
2023-11-01 17:10:07+00:00,11.629001,11.64,11.7300005,12.080001,13.040001
2023-11-01 18:09:51+00:00,11.570001,11.650001,11.77,12.070001,13.070001
2023-11-01 19:09:50+00:00,11.59,11.660001,11.77,12.070001,13.02
2023-11-01 20:11:32+00:00,11.570001,11.669001,11.799001,12.070001,13.040001
2023-11-01 21:09:49+00:00,11.52,11.700001,11.809001,12.070001,13.030001
2023-11-01 22:09:49+00:00,11.509001,11.669001,11.830001,12.070001,13.05
2023-11-01 23:09:58+00:00,11.490001,11.660001,11.799001,12.070001,13.040001
2023-11-02 00:09:47+00:00,11.440001,11.629001,11.790001,12.070001,13.05
2023-11-02 01:09:46+00:00,11.400001,11.660001,11.799001,12.059001,13.02
2023-11-02 02:09:40+00:00,11.320001,11.599001,11.780001,12.070001,13.05
2023-11-02 03:09:45+00:00,11.2300005,11.59,11.820001,12.059001,13.070001
2023-11-02 04:09:44+00:00,11.09,11.559001,11.77,12.059001,13.070001
2023-11-02 05:09:39+00:00,10.9800005,11.509001,11.799001,12.059001,13.040001
2023-11-02 06:11:10+00:00,10.910001,11.450001,11.820001,12.059001,13.02
2023-11-02 07:09:34+00:00,10.820001,11.39,11.790001,12.049001,13.009001
2023-11-02 08:09:42+00:00,10.77,11.379001,11.77,12.059001,13.030001
2023-11-02 09:09:32+00:00,10.700001,11.330001,11.759001,12.049001,13.05
2023-11-02 10:09:30+00:00,10.72,11.27,11.7300005,12.049001,13.040001
2023-11-02 11:09:35+00:00,10.72,11.2300005,11.690001,12.040001,13.030001
2023-11-02 12:11:01+00:00,10.77,11.22,11.669001,12.049001,13.02
2023-11-02 13:09:33+00:00,10.830001,11.22,11.660001,12.040001,13.02
2023-11-02 14:09:22+00:00,10.870001,11.209001,11.650001,12.040001,13.02
2023-11-02 15:09:27+00:00,10.950001,11.2300005,11.629001,12.030001,13.02
2023-11-02 16:09:21+00:00,10.9800005,11.209001,11.620001,12.030001,12.990001
2023-11-02 17:09:36+00:00,11.000001,11.259001,11.59,12.02,13.030001
2023-11-02 18:09:15+00:00,11.059001,11.259001,11.549001,12.02,12.990001
2023-11-02 19:09:19+00:00,10.9800005,11.27,11.559001,12.02,13.02
2023-11-02 20:09:31+00:00,10.990001,11.250001,11.570001,12.02,12.990001
2023-11-02 21:09:18+00:00,10.9800005,11.27,11.559001,12.000001,12.979001
2023-11-02 22:09:23+00:00,10.910001,11.27,11.559001,12.000001,13.000001
2023-11-02 23:10:49+00:00,10.910001,11.259001,11.620001,11.990001,12.990001
2023-11-03 00:09:16+00:00,10.849001,11.2300005,11.530001,11.990001,13.009001
2023-11-03 01:09:11+00:00,10.820001,11.200001,11.580001,11.9800005,12.990001
2023-11-03 02:09:10+00:00,10.700001,11.2300005,11.559001,11.9800005,13.02
2023-11-03 03:09:14+00:00,10.650001,11.169001,11.540001,11.97,13.02
2023-11-03 04:09:08+00:00,10.59,11.14,11.549001,11.97,12.979001
2023-11-03 05:09:08+00:00,10.509001,11.09,11.509001,11.97,12.990001
2023-11-03 06:09:02+00:00,10.410001,11.040001,11.500001,11.97,13.000001
2023-11-03 07:09:13+00:00,10.299001,10.9800005,11.4800005,11.959001,12.979001
2023-11-03 08:09:06+00:00,10.290001,10.940001,11.490001,11.950001,12.97
2023-11-03 09:09:00+00:00,10.27,10.910001,11.440001,11.940001,12.959001
2023-11-03 10:09:05+00:00,10.370001,10.849001,11.39,11.940001,12.97
2023-11-03 11:09:08+00:00,10.549001,10.870001,11.39,11.940001,12.979001
2023-11-03 12:08:58+00:00,10.660001,10.910001,11.34,11.919001,12.959001
2023-11-03 13:08:53+00:00,10.77,10.93,11.379001,11.910001,12.979001
2023-11-03 14:08:52+00:00,10.830001,10.950001,11.320001,11.910001,12.950001
2023-11-03 15:09:01+00:00,10.879001,11.000001,11.320001,11.910001,12.979001
2023-11-03 16:08:56+00:00,10.879001,11.009001,11.330001,11.900001,13.009001
2023-11-03 17:09:00+00:00,10.89,11.049001,11.349001,11.900001,12.990001
2023-11-03 18:08:55+00:00,10.860001,11.09,11.34,11.89,12.959001
2023-11-03 19:08:49+00:00,10.790001,11.040001,11.370001,11.879001,12.979001
2023-11-03 20:10:36+00:00,10.660001,11.040001,11.379001,11.879001,12.959001
2023-11-03 21:08:53+00:00,10.59,11.02,11.349001,11.870001,12.929001
2023-11-03 22:08:52+00:00,10.490001,10.97,11.349001,11.870001,12.979001
2023-11-03 23:08:41+00:00,10.43,10.940001,11.34,11.860001,12.940001
2023-11-04 00:08:40+00:00,10.34,10.919001,11.34,11.849001,12.959001
2023-11-04 01:10:12+00:00,10.229,10.830001,11.34,11.849001,12.929001
2023-11-04 02:08:44+00:00,10.110001,10.759001,11.309001,11.84,12.959001
2023-11-04 03:08:44+00:00,10.02,10.750001,11.280001,11.84,12.929001
2023-11-04 04:08:43+00:00,9.900001,10.669001,11.2300005,11.820001,12.929001
2023-11-04 05:10:21+00:00,9.849001,10.629001,11.240001,11.830001,12.920001
2023-11-04 07:08:34+00:00,9.679001,10.530001,11.190001,11.809001,12.929001
2023-11-04 08:08:30+00:00,9.629001,10.47,11.129001,11.809001,12.929001
2023-11-04 09:08:24+00:00,9.650001,10.410001,11.099001,11.799001,12.920001
2023-11-04 10:08:29+00:00,9.729,10.400001,11.110001,11.790001,12.940001
2023-11-04 11:10:26+00:00,9.860001,10.370001,11.049001,11.790001,12.940001
2023-11-04 12:08:28+00:00,9.879001,10.34,11.02,11.77,12.929001
2023-11-04 13:10:09+00:00,9.97,10.379001,11.02,11.77,12.920001
2023-11-04 14:08:26+00:00,10.009001,10.39,10.950001,11.759001,12.920001
2023-11-04 15:08:36+00:00,10.040001,10.410001,10.950001,11.750001,12.920001
2023-11-04 16:08:35+00:00,9.950001,10.400001,10.9800005,11.740001,12.910001
2023-11-04 17:08:20+00:00,9.900001,10.379001,10.93,11.7300005,12.950001
2023-11-04 18:08:19+00:00,9.860001,10.400001,10.910001,11.709001,12.89
2023-11-04 19:08:23+00:00,9.75,10.39,10.919001,11.709001,12.920001
2023-11-04 20:08:22+00:00,9.709001,10.349001,10.900001,11.690001,12.929001
2023-11-04 21:08:12+00:00,9.669001,10.299001,10.860001,11.68,12.900001
2023-11-04 22:08:11+00:00,9.589001,10.250001,10.879001,11.669001,12.870001
2023-11-04 23:09:48+00:00,9.599001,10.250001,10.860001,11.660001,12.900001
2023-11-05 00:08:20+00:00,9.559,10.209001,10.849001,11.660001,12.89
2023-11-05 01:08:04+00:00,9.540001,10.169001,10.849001,11.650001,12.920001
2023-11-05 02:08:03+00:00,9.549001,10.200001,10.830001,11.629001,12.879001
2023-11-05 03:09:40+00:00,9.549001,10.160001,10.799001,11.629001,12.879001
2023-11-05 04:07:58+00:00,9.589001,10.139001,10.77,11.610001,12.920001
2023-11-05 05:08:06+00:00,9.580001,10.129001,10.750001,11.610001,12.910001
2023-11-05 06:08:11+00:00,9.610001,10.129001,10.700001,11.599001,12.900001
2023-11-05 07:08:00+00:00,9.599001,10.120001,10.72,11.59,12.879001
2023-11-05 08:07:59+00:00,9.549001,10.099001,10.72,11.580001,12.89
2023-11-05 09:07:49+00:00,9.660001,10.139001,10.700001,11.559001,12.879001
2023-11-05 10:07:58+00:00,9.759001,10.089001,10.709001,11.559001,12.879001
